draw,task_a_t10_balanced_accuracy_delta,task_c_macro_f1_delta,task_c_brier_delta
3771,0.002463054187,-0.03991013679,0.01479778689
3772,0.1617386162,-0.0673155151,0.0246288993
3773,0.003843879361,-0.04735118127,0.0150988979
3774,0.1102272727,-0.06695718067,0.02342063174
3775,0.03863636364,-0.04678490492,0.01890325511
3776,0.08054711246,-0.05922398868,0.0201411964
3777,-0.1258064516,-0.07815346112,0.02455164267
3778,-0.001774098167,-0.06844186486,0.02633925908
3779,0.09113300493,-0.04699699706,0.02212003377
3780,0.08380566802,-0.05215276053,0.02217885748
3781,0.07224958949,-0.03739172607,0.0175361684
3782,0.2105263158,-0.05682631871,0.02219137932
3783,-0.01067323481,-0.05544937022,0.01952250341
3784,-0.03191489362,-0.03885707013,0.02267437651
3785,-0.07109974425,-0.04970510187,0.02255459133
3786,0.05053763441,-0.0430328763,0.01137341529
3787,-0.04838709677,-0.0474998665,0.02272087616
3788,0.07399577167,-0.02390698862,0.0182160705
3789,0.007389162562,-0.04296492359,0.02131804339
3790,-0.001136363636,-0.06760245409,0.03307141331
3791,0.1129509166,-0.05300105395,0.01625115958
3792,0.01330573625,-0.05840564737,0.02949380865
3793,0.02276759314,-0.03157140387,0.02048694186
3794,0.02585649644,-0.03782435656,0.0114440538
3795,0.08888888889,-0.04465684151,0.01563225502
3796,-0.01067323481,-0.05288763862,0.02154768464
3797,-0.04598308668,-0.06900378493,0.01972416717
3798,0.1440217391,-0.02326601521,0.01657853815
3799,0.0665961945,-0.06730999816,0.03042206408
3800,-0.02272727273,-0.02570041532,0.01013120031
3801,0.07311827957,-0.04366378845,0.01009385987
3802,0.08279124778,-0.04651310592,0.0267808585
3803,0.07176360225,-0.03863038071,0.02068682004
3804,0.06129032258,-0.04427586353,0.01795821646
3805,0.1101190476,-0.06077286862,0.02038110361
3806,0.1159090909,-0.009317905153,0.007356414129
3807,-0.02811550152,-0.06651467585,0.02503513089
3808,-0.07613636364,-0.03604738962,0.01222555373
3809,-0.08823529412,-0.03341789769,0.0136595605
3810,0,-0.04960107352,0.0210359026
3811,-0.02747252747,-0.05627887872,0.03109029981
3812,0.007973733583,-0.06563056132,0.03231179075
3813,0.03419452888,-0.04293739699,0.01413114154
3814,0.08295454545,-0.03424642572,0.01899077677
3815,0.01494565217,-0.04032003975,0.0169620356
3816,0.09017453135,-0.04695021094,0.02584906382
3817,0,-0.05410911575,0.02544209096
3818,0.02069781195,-0.04080711821,0.02282498379
3819,0.07155529273,-0.04709683825,0.02087259041
3820,0.1720481928,-0.03728292876,0.01942714144
3821,0.04492600423,-0.06783259276,0.02119266813
3822,0.1045454545,-0.04671883014,0.02355040075
3823,0.01214574899,-0.04320493475,0.01948774748
3824,0.02717391304,-0.03317344804,0.01926928459
3825,0.07849462366,-0.05984279359,0.02583359319
3826,0.1083743842,-0.04988114483,0.01659269206
3827,0.02748414376,-0.05903098516,0.01929296971
3828,0.2215909091,-0.06060596241,0.01961534981
3829,0.1085972851,-0.03479794581,0.01499796208
3830,0.1010752688,-0.06550695758,0.02702889027
3831,0.02748414376,-0.05420790822,0.01897181075
3832,-0.007110536522,-0.04226222051,0.02174928224
3833,-0.0782674772,-0.04149376269,0.01191706653
3834,0.06183932347,-0.05056019667,0.02226863483
3835,0.05993431856,-0.04682484237,0.02171695291
3836,0.08468002586,-0.07117197583,0.0226813141
3837,0.05993431856,-0.04214639985,0.01948653206
3838,-0.01417004049,-0.04146413143,0.005668653486
3839,0.07777777778,-0.05315496113,0.03043193303
3840,0.005555555556,-0.05098154757,0.01986977395
3841,0.01636828645,-0.04527208409,0.02529644869
3842,0.1591836735,-0.04419723618,0.01164518857
3843,0,-0.0386629366,0.02644672045
3844,0.0623655914,-0.04001244064,0.02563626153
3845,0.03888888889,-0.03511374233,0.01375611244
3846,0.09650455927,-0.05343835372,0.0277798532
3847,0.02838557067,-0.06149481304,0.02931476803
3848,0.02678571429,-0.03435439295,0.01043549856
3849,0.07332939089,-0.03743375032,0.02099271879
3850,0.06022727273,-0.04618171872,0.01554407585
3851,0.04234001293,-0.04471250171,0.02131807795
3852,-0.09373151981,-0.0249234707,0.01716996173
3853,0.05526826115,-0.04387126023,0.01902853453
3854,0.04444444444,-0.06720943321,0.03019841007
3855,0.1086956522,-0.05619797784,0.01654464035
3856,-0.0632183908,-0.06953107962,0.02660205439
3857,0.0688172043,-0.04090036644,0.01961651847
3858,0.0659373152,-0.03048317755,0.02005698986
3859,-0.001136363636,-0.04989930252,0.02149723068
3860,-0.08080808081,-0.05650640145,0.02389463249
3861,0.05053763441,-0.0432467879,0.02456275548
3862,0.1086956522,-0.05596022147,0.02158262424
3863,0.02404092072,-0.04577213493,0.01844629909
3864,0.003799392097,-0.05586966355,0.02168427783
3865,0.1838709677,-0.04571870441,0.02501636096
3866,0.03333333333,-0.053195236,0.02327832424
3867,0.04545454545,-0.03340905483,0.01958468185
3868,-0.005376344086,-0.0622992207,0.02517955308
3869,0.0810741688,-0.06458863345,0.02100963035
3870,-0.03296703297,-0.06313510739,0.02214503673
3871,0.09760827408,-0.05215378175,0.01886576684
3872,0.1358350951,-0.05433107871,0.02195411662
3873,0.01515151515,-0.0356876496,0.01361514719
3874,0.08279124778,-0.06174806295,0.0357219817
3875,0.03135100194,-0.03992429218,0.008990576262
3876,0.1049382716,-0.03618391436,0.01940507802
3877,0.1032608696,-0.040577602,0.01424069088
3878,0.02954545455,-0.02933669332,0.01332803973
3879,-0.01764705882,-0.06194482464,0.02312202324
3880,0.01507983442,-0.02937457946,0.01391901461
3881,0.02463054187,-0.0346388047,0.01735433896
3882,0.07928118393,-0.03513438943,0.02208968295
3883,-0.08172043011,-0.05479500178,0.02018187293
3884,-0.09545454545,-0.0267205447,0.01260063403
3885,0.1250808016,-0.05302622846,0.01774579772
3886,0.07894736842,-0.03234442106,0.01576577702
3887,0.08333333333,-0.06102346431,0.02728788711
3888,0.04090909091,-0.04191488237,0.02088021731
3889,0.05918367347,-0.04446296633,0.01575485085
3890,0.1170040486,-0.03510475607,0.01957256022
3891,-0.02808988764,-0.03997776509,0.02089097604
3892,0.09512652296,-0.05550983222,0.02475967959
3893,0.04483695652,-0.05217131399,0.0229227713
3894,0.0625,-0.05097377486,0.02123986972
3895,0.003799392097,-0.06359779926,0.0361835778
3896,0.05418719212,-0.0588291742,0.02667195663
3897,-0.01578947368,-0.04791877997,0.02527472282
3898,0.1602272727,-0.02478061418,0.01544926169
3899,-0.005555555556,-0.04627810835,0.02047454542
3900,0.08152173913,-0.02418399953,0.01879403295
3901,0.01666666667,-0.05760781109,0.02321028796
3902,0.08333333333,-0.06324163601,0.02708613816
3903,0.07291666667,-0.0538396269,0.02362238535
3904,0.09918478261,-0.05052488267,0.0129615719
3905,0.1275303644,-0.05331823193,0.01784931847
3906,0.04076086957,-0.04774506263,0.02634293061
3907,0.1018062397,-0.04697934875,0.01767179023
3908,0.08997188379,-0.04901033404,0.01652319029
3909,0.01590909091,-0.05418595027,0.01992836303
3910,0.004756871036,-0.06203619317,0.01936376079
3911,-0.05909090909,-0.07020239852,0.02687119245
3912,0.06765327696,-0.04712463515,0.01664203139
3913,0.01330573625,-0.0371625685,0.01201094375
3914,0.05654761905,-0.05539198169,0.01884691241
3915,0.01666666667,-0.02794433547,0.01471522576
3916,0.1,-0.06242331999,0.02558426137
3917,-0.009049773756,-0.07113504405,0.02015335007
3918,0.02445652174,-0.06831511894,0.02537205576
3919,0.05027173913,-0.05918506881,0.01958547042
3920,0.03694581281,-0.05242684274,0.02180385698
3921,0.0693877551,-0.04107972201,0.02191947641
3922,0.1272727273,-0.06058212474,0.01865545285
3923,0.02386363636,-0.04026812137,0.01855861801
3924,0.1185688941,-0.08310128634,0.02956387581
3925,-0.004926108374,-0.05798936415,0.0229359895
3926,0.06342710997,-0.05850561749,0.01914069417
3927,0.06,-0.03815391876,0.0135357194
3928,-0.03343465046,-0.05019009592,0.02119414734
3929,0.04351395731,-0.06004303442,0.0253766671
3930,-0.009677419355,-0.05214619281,0.01644781096
3931,0.07918552036,-0.03344774388,0.01473621025
3932,0.1923076923,-0.0278162842,0.01035202198
3933,0.08906882591,-0.0491151071,0.01405062058
3934,0.08152173913,-0.06325740227,0.02124190066
3935,-0.01222826087,-0.0812632842,0.02864377048
3936,0.02454169131,-0.0567098827,0.02558067417
3937,0.1298048492,-0.05623592596,0.01736026004
3938,0.1380566802,-0.03737526302,0.01586111554
3939,0.1291497976,-0.04613404842,0.01867932921
3940,-0.004926108374,-0.04120592321,0.02160363669
3941,0.1011635423,-0.0340159761,0.02279197722
3942,0.08288043478,-0.05575876418,0.02217001473
3943,0.06774193548,-0.04858313433,0.02361541417
3944,0.04483695652,-0.03948160674,0.01231423286
3945,0.08333333333,-0.0492416042,0.01886846748
3946,0.03440860215,-0.0827069359,0.03259826145
3947,0.03863636364,-0.06456759507,0.02005520474
3948,0.08181818182,-0.02998899566,0.02142634352
3949,0.1277777778,-0.02904306046,0.01444166639
3950,0.1611111111,-0.05966559965,0.02291152869
3951,0.08054711246,-0.0538936223,0.02489586718
3952,0.03522727273,-0.05794263094,0.0227858559
3953,0.03135100194,-0.03458973554,0.01158805881
3954,0.007433742728,-0.05584406624,0.0282580232
3955,0.1602272727,-0.06395853244,0.02655100976
3956,-0.0393258427,-0.06925632514,0.02024378753
3957,0.08380566802,-0.06148416668,0.02393022541
3958,0.1694263749,-0.04620112784,0.0223184437
3959,0.09118541033,-0.05061973803,0.01691584376
3960,0.01486748546,-0.06658590752,0.0265819833
3961,0.1057831325,-0.05216784848,0.0233464288
3962,0.06774193548,-0.07231027911,0.02870295163
3963,-0.05882352941,-0.03369808724,0.0242609844
3964,0.04783451842,-0.04813889195,0.0180117661
3965,0.111827957,-0.04392255686,0.01270569697
3966,0.08152173913,-0.05230836277,0.01378045273
3967,-0.02272727273,-0.02154268588,0.01979423289
3968,-0.08172043011,-0.05515949145,0.03249517448
3969,0.01376518219,-0.04610816079,0.02343808553
3970,0.05161290323,-0.04733832617,0.02584777743
3971,0.08387096774,-0.04648492453,0.02335491809
3972,0.05555555556,-0.05619980352,0.02530432466
3973,0.009372979961,-0.04241805948,0.02161508349
3974,0.1195652174,-0.06716133093,0.02255337441
3975,0.01720430108,-0.05797128364,0.02339591458
3976,0.001075268817,-0.0387240475,0.02283126943
3977,0.1354166667,-0.06129365464,0.02233105082
3978,-0.08641975309,-0.04252044489,0.01948547011
3979,0.1019021739,-0.04066154044,0.02043653749
3980,0.03440860215,-0.04311070544,0.02577512297
3981,0.1387520525,-0.05102616572,0.01863839114
3982,0.06209343584,-0.05468526145,0.02848893047
3983,0.09104859335,-0.05597827849,0.034563209
3984,0.1064777328,-0.03784208723,0.01947194779
3985,0.06111111111,-0.05220233318,0.02721724418
3986,0.1505376344,-0.04058971349,0.01405089639
3987,0.1729745713,-0.05324482086,0.02967471935
3988,-0.006342494715,-0.06767882034,0.02857947133
3989,0.09523809524,-0.05365779574,0.0193253811
3990,0.03978494624,-0.06679267012,0.02432137881
3991,-0.08153701968,-0.03493757775,0.02333833499
3992,0.1295454545,-0.04371078039,0.01271455593
3993,-0.06879795396,-0.06169419886,0.03125670311
3994,-0.003555268261,-0.04000558518,0.01935865082
3995,0.05395136778,-0.03517829729,0.009805650814
3996,-0.0393258427,-0.06016646673,0.02335158418
3997,0.05655391121,-0.04315930844,0.01934383624
3998,0.0858662614,-0.03625991416,0.01812595352
3999,0.1585623679,-0.04368061631,0.02099217443
4000,-0.01454427925,-0.05992664174,0.0256053186
4001,0.08152173913,-0.05978435574,0.02111825733
4002,0.02813299233,-0.04426481407,0.01791400068
4003,0.1131078224,-0.05860204381,0.02329136627
4004,0.1770516717,-0.01496985126,0.008068145924
4005,0.01022727273,-0.04183088236,0.01929520647
4006,0.04483695652,-0.06640899302,0.02883836554
4007,0.07222222222,-0.04179152985,0.01011870321
4008,0.02159090909,-0.05168380093,0.02455044331
4009,-0.02216748768,-0.03669535817,0.01128964397
4010,0.1145833333,-0.05861728294,0.02629790462
4011,0.06666666667,-0.06951442146,0.02631128152
4012,0.1091070373,-0.05861329159,0.02587867942
4013,0.1160714286,-0.04714228754,0.02558841227
4014,-0.003555268261,-0.03655352112,0.02232329703
4015,0.1078224101,-0.06624303079,0.03077345331
4016,0.05161290323,-0.05763280513,0.01844679661
4017,0.02445652174,-0.06239559173,0.02820120929
4018,0.08522727273,-0.05038056101,0.01521815056
4019,0.08035714286,-0.04251363717,0.02374429529
4020,0.1166666667,-0.04512451616,0.01567618814
4021,0.01395730706,-0.04863137149,0.01822807666
4022,0.05408163265,-0.0475446745,0.02538150975
4023,-0.02197802198,-0.07129590769,0.03027084159
4024,0.1185688941,-0.02403148795,0.008403719091
4025,0.1770516717,-0.0552985098,0.02450774108
4026,-0.02445652174,-0.06766477947,0.03397921433
4027,0.08054711246,-0.05227535821,0.02391555952
4028,0.07777777778,-0.06344526737,0.02360045597
4029,-0.03658536585,-0.04822686292,0.02051708408
4030,0.1279761905,-0.05140759541,0.02177580256
4031,-0.04347826087,-0.06053674113,0.02819009122
4032,-0.04201680672,-0.05126202533,0.02205466813
4033,0.01358695652,-0.05026116323,0.02267452305
4034,0.1111111111,-0.05802885611,0.0200918956
4035,0.03333333333,-0.06439732415,0.02708249815
4036,0.08333333333,-0.03587010733,0.0136354373
4037,0.05163043478,-0.05560732819,0.01777012325
4038,0.02454169131,-0.03886637893,0.01466414924
4039,0.1449392713,-0.04519290239,0.01772923383
4040,0.04761904762,-0.06655381202,0.02835270984
4041,0.0358056266,-0.05439178348,0.02365275377
4042,0.1375,-0.05445583452,0.01666185279
4043,0.06666666667,-0.06363851668,0.02840082781
4044,0.07519181586,-0.04672269535,0.02280973979
4045,0.05015197568,-0.03969810103,0.01596643817
4046,0.01636828645,-0.04569590035,0.02172254392
4047,-0.02222222222,-0.06311991572,0.02174793637
4048,0.09659090909,-0.06400475276,0.02395913082
4049,0.04234001293,-0.04614708529,0.01143884024
4050,-0.005102040816,-0.08177697247,0.02928420216
4051,0,-0.05048132019,0.0240119216
4052,0.1102272727,-0.04980160196,0.02171460051
4053,0.009118541033,-0.04182162888,0.02052898376
4054,-0.08249556475,-0.05831077341,0.02351793781
4055,0.1807065217,-0.0324884808,0.02133840685
4056,0.07522796353,-0.05093302037,0.01861342959
4057,-0.004301075269,-0.05944118073,0.02242213872
4058,0.1011635423,-0.03841175316,0.01771101924
4059,0.01234567901,-0.04835837294,0.02389136864
4060,0.2002814259,-0.05653953404,0.01961669117
4061,0.06765327696,-0.06295047949,0.02572630817
4062,0.01214574899,-0.06177101274,0.02394910694
4063,0.07142857143,-0.05269011025,0.02566751398
4064,-0.01744186047,-0.04267788787,0.01860523649
4065,-0.08423913043,-0.03375945105,0.01053737998
4066,0.06666666667,-0.05003321173,0.01966802658
4067,0.1465909091,-0.06004808565,0.02552060007
4068,0.259118541,-0.03820972084,0.01845843316
4069,-0.02631578947,-0.05656341657,0.01562136662
4070,0.06666666667,-0.06899411481,0.02233698389
4071,0.1683087028,-0.04778259323,0.0161124558
4072,-0.02747252747,-0.05369288415,0.0238862948
4073,0.1066580478,-0.0550360326,0.02228745502
4074,-0.003643724696,-0.07647397333,0.03069235893
4075,-0.02717391304,-0.05964848061,0.02637499264
4076,-0.01355498721,-0.04962884949,0.01997713956
4077,0.08494623656,-0.04623488733,0.0152605957
4078,0.0896656535,-0.04499372887,0.02653659542
4079,0.04008097166,-0.05161049537,0.01618384914
4080,0.06111111111,-0.05828528872,0.01941672886
4081,0.06565656566,-0.04583705905,0.01982931474
4082,0.02454169131,-0.03556495175,0.02039847089
4083,-0.02431289641,-0.05219916161,0.01930694958
4084,-0.01666666667,-0.05338532314,0.02372837096
4085,-0.009031198686,-0.05479561909,0.02525702422
4086,0,-0.03366084769,0.01551601213
4087,0.08333333333,-0.04562280124,0.01551002018
4088,0.07311827957,-0.05491804679,0.0136009268
4089,0.1722222222,-0.06649611669,0.01557187782
4090,0.02585649644,-0.03962144988,0.0129571361
4091,0.04492600423,-0.02750208867,0.01153843704
4092,0.1838709677,-0.02737059685,0.01593013076
4093,0.04523950325,-0.05744721652,0.02458050103
4094,0.05570652174,-0.06294828957,0.02157908099
4095,0.006568144499,-0.02767717093,0.02190447007
4096,0.1040816327,-0.05454820151,0.02263543515
4097,0.08863636364,-0.05277564131,0.02381496545
4098,0.04761904762,-0.05927729993,0.02410537089
4099,0.01494565217,-0.06300427478,0.02756196261
4100,0.06801619433,-0.04804355908,0.02703474313
4101,0.06079027356,-0.0506076307,0.01005517908
4102,0.01292824822,-0.05451886522,0.02442343208
4103,0.1657608696,-0.05341035242,0.02555102522
4104,-0.07045454545,-0.06448867105,0.02893201513
4105,0.02604166667,-0.05404758711,0.02373640665
4106,-0.05113636364,-0.06630365028,0.02327308467
4107,0.01111111111,-0.05377582636,0.02123224261
4108,-0.05555555556,-0.04466519582,0.02255483584
4109,0.07902735562,-0.07637550976,0.02445223621
4110,0.04908338261,-0.04058897272,0.02377377029
4111,0.04139562389,-0.05867365096,0.02403907831
4112,0.06111111111,-0.02667670047,0.01170653575
4113,0.0199488491,-0.0386320785,0.006432437599
4114,0.01815856777,-0.06356089876,0.0213295261
4115,0.09118541033,-0.04451665686,0.01558447762
4116,0.03684550743,-0.05673137796,0.02555956195
4117,-0.005208333333,-0.0482714093,0.02146205468
4118,0.03440860215,-0.03537960441,0.0221361045
4119,0.1784946237,-0.03945245863,0.02980442823
4120,0.08181818182,-0.02346783363,0.01521913788
4121,0.09433198381,-0.03733038434,0.01552378555
4122,0.09688013136,-0.05619599243,0.02407982801
4123,-0.007399577167,-0.06091167342,0.02016838244
4124,-0.03684210526,-0.05301886674,0.0244321285
4125,0.06650246305,-0.0619731911,0.02553055106
4126,0.0858662614,-0.04896859666,0.01508378849
4127,0.05060728745,-0.04761285706,0.02791098011
4128,0.07918552036,-0.05360428237,0.028925279
4129,0.1102272727,-0.06057023952,0.01916529732
4130,0.02267206478,-0.04945040234,0.0139488556
4131,0.0623655914,-0.03252604972,0.01331447021
4132,0.1109974425,-0.05104361992,0.02300534584
4133,0.2093596059,-0.03366635277,0.01986092886
4134,0.04166666667,-0.04674453715,0.02111036302
4135,0.04076086957,-0.05607548484,0.0190339143
4136,0.08509513742,-0.04604350147,0.02165945383
4137,0.05161290323,-0.06337990472,0.02436263688
4138,0.1064516129,-0.06566625748,0.0295376506
4139,0.1611111111,-0.05007856388,0.02677814306
4140,0.01666666667,-0.06129244075,0.03349498713
4141,-0.05113636364,-0.04162839332,0.01552077198
4142,0.06765327696,-0.0541556087,0.01698565682
4143,0.07727272727,-0.04582818573,0.01681174716
4144,0.04516129032,-0.02742215944,0.01347920671
4145,-0.002717391304,-0.06039852738,0.02352555932
4146,0.0008210180624,-0.04862897874,0.0222820195
4147,0.01494565217,-0.05173059644,0.01840775492
4148,0.1028132992,-0.07739261966,0.02774838025
4149,-0.02777777778,-0.05576015875,0.01966108182
4150,0.01109936575,-0.04703224744,0.02487052925
4151,0.0340035482,-0.06715185968,0.02201026307
4152,-0.006793478261,-0.04364884838,0.01867211907
4153,0.06031933767,-0.06710993661,0.02247034665
4154,0.02230122818,-0.051565207,0.02576190348
4155,0.07849462366,-0.06636850333,0.02198783018
4156,-0.06342494715,-0.05374985413,0.02031614877
4157,0.002279635258,-0.05752470719,0.02502103819
4158,0.04444444444,-0.03452650905,0.01394995105
4159,-0.01111111111,-0.04630087622,0.02708077649
4160,0.01428571429,-0.04759285583,0.02557525663
4161,0.1664133739,-0.05737454204,0.02102663065
4162,0.04008097166,-0.02963767463,0.01115630702
4163,-0.04736842105,-0.07584202924,0.02893486086
4164,-0.01943319838,-0.03950372245,0.00982755692
4165,0.1532769556,-0.06469074861,0.02580352931
4166,0.1923076923,-0.03851379533,0.02159646808
4167,-0.03652230123,-0.04731763254,0.02222388434
4168,0.07029053421,-0.07052313417,0.02790636656
4169,0.04483282675,-0.07189982528,0.02914077801
4170,0.02159090909,-0.069648276,0.02731452894
4171,0.07738095238,-0.0373445382,0.02091909444
4172,-0.05208333333,-0.0510984523,0.0250499526
4173,0.05754475703,-0.05335224127,0.02893026476
4174,0.1290322581,-0.0677001192,0.02621808446
4175,0.1272727273,-0.04629382452,0.01774657796
4176,0.06732348112,-0.06641418541,0.02696342035
4177,-0.001519756839,-0.04694648733,0.01916548974
4178,0.1354228267,-0.046257547,0.01678609107
4179,0.06076276665,-0.05505806515,0.02777579649
4180,0.1944444444,-0.0622330504,0.02734753231
4181,-0.05138978668,-0.03512787552,0.01937028301
4182,0.06513589503,-0.04451851329,0.01748718372
4183,0.09225310467,-0.03328601855,0.01247271963
4184,0.02083333333,-0.04002398961,0.01864193387
4185,-0.01797040169,-0.04741588846,0.02590787442
4186,0.0375,-0.05243414032,0.02179922839
4187,0.1091070373,-0.0330576232,0.01832197484
4188,0.1279569892,-0.06191231501,0.01816530373
4189,-0.03684210526,-0.05516235126,0.01873213424
4190,-0.005208333333,-0.02634732026,0.01378443501
4191,0.08925831202,-0.03738681458,0.01530362051
4192,0.07201086957,-0.05798914556,0.02223961839
4193,0.04578005115,-0.05691655843,0.01596856181
4194,0.02777777778,-0.04661223409,0.01691544048
4195,-0.01642036125,-0.06273673146,0.02522863754
4196,-0.01222826087,-0.04262406937,0.01527953628
4197,-0.003555268261,-0.05147457743,0.01716286413
4198,0.02955665025,-0.05652395049,0.02166325822
4199,0.1277173913,-0.06653792149,0.02769810083
4200,0.001075268817,-0.05046348282,0.02062261765
4201,-0.01943734015,-0.05822959423,0.03011287515
4202,0.03329023917,-0.06760752585,0.02884116389
4203,0.1198686371,-0.05009308887,0.02022211468
4204,-0.05555555556,-0.04144954644,0.01467076823
4205,-0.03846153846,-0.03473295209,0.01103029897
4206,0.06657608696,-0.07648140992,0.02708870427
4207,-0.1476101218,-0.04552133429,0.0220572552
4208,0.02578313253,-0.0514689347,0.01719052481
4209,0.05591397849,-0.04493266727,0.02203786787
4210,-0.04301075269,-0.04036006904,0.01563641416
4211,-0.03409090909,-0.0518817697,0.02967189614
4212,0.1067653277,-0.05027492029,0.0196438475
4213,-0.03888888889,-0.03540216418,0.01653974516
4214,0.00752688172,-0.04504128321,0.0178875986
4215,0.01486748546,-0.04770449817,0.02607681341
4216,0.125,-0.03764714568,0.02313942157
4217,0.05263157895,-0.03446181984,0.01730499738
4218,0.07142857143,-0.05143946734,0.01771690743
4219,0.03329809725,-0.05638954138,0.02044101814
4220,0.02955465587,-0.04046149124,0.01750967908
4221,0.07222222222,-0.0463859375,0.02736764912
4222,0.023556231,-0.05976083682,0.0277956536
4223,0.02903225806,-0.03598349016,0.02426555305
4224,0.1693181818,-0.05292119569,0.0173849436
4225,0.01815856777,-0.06922360795,0.0225829611
4226,0.1141304348,-0.03053983688,0.01364758432
4227,0.04844006568,-0.05087734022,0.0192853691
4228,-0.02069781195,-0.03606202334,0.01085662372
4229,0.1428571429,-0.05799027994,0.02068200743
4230,-0.04787234043,-0.02474740944,0.01635886247
4231,0.1410408043,-0.03722199021,0.01905474751
4232,0.05526826115,-0.03047576303,0.01146445492
4233,0.1545873481,-0.03292165702,0.01850760819
4234,0.1354228267,-0.07802866996,0.02729991893
4235,0.06987951807,-0.03714055286,0.01588114917
4236,0,-0.06119816472,0.02194626765
4237,0.05952380952,-0.04002139643,0.01531774489
4238,0.1591836735,-0.06366500685,0.02102263159
4239,0.03694581281,-0.04900930894,0.02125345086
4240,0.02545155993,-0.06045040114,0.02161936594
4241,0.05654761905,-0.03925749166,0.02447772467
4242,0.04642857143,-0.05840245008,0.01147232664
4243,0.08192771084,-0.04487154628,0.0222266818
4244,0.05482661668,-0.05072685755,0.02439183332
4245,-0.03366174056,-0.04980828727,0.02362498286
4246,0.013136289,-0.07017541238,0.02329046952
4247,0.08932346723,-0.07720402947,0.0315901627
4248,-0.006172839506,-0.04358969272,0.01720891359
4249,0.1458333333,-0.03658923647,0.01553419672
4250,0.1111111111,-0.04809235247,0.02350362747
4251,0.02225063939,-0.05069528156,0.02146581862
4252,0.05357142857,-0.02195074549,0.01164950188
4253,-0.001774098167,-0.04410393112,0.02492669541
4254,0.03940217391,-0.05785572853,0.02420669309
4255,0.01892371378,-0.06543341841,0.01762214337
4256,0.1603580563,-0.05818868602,0.02201683178
4257,0.04331306991,-0.05991998051,0.02290296038
4258,-0.009462915601,-0.06690734154,0.02850777379
4259,0.05998125586,-0.06163439538,0.01751572826
4260,0.04139562389,-0.04779557475,0.01814434725
4261,0.08925831202,-0.06788793992,0.02528386763
4262,0.08695652174,-0.06768383939,0.0143920255
4263,0.02887537994,-0.02415420577,0.01146655395
4264,0.1268542199,-0.06118848867,0.0204546678
4265,0.1048582996,-0.06628132975,0.02977100984
4266,0.08516624041,-0.05516812665,0.02703003127
4267,0.006451612903,-0.06323810397,0.02857763135
4268,0.1673565937,-0.04210948338,0.0191517918
4269,0.05,-0.05929066354,0.02021189817
4270,0.06765327696,-0.04962973302,0.01846804102
4271,0.1547619048,-0.01999640688,0.01876431444
4272,0.07522796353,-0.06060906039,0.03015314584
4273,0.1019021739,-0.03631896476,0.0175768213
4274,0.1021505376,-0.04467637063,0.01654265313
4275,0.07448979592,-0.04154066477,0.01518520848
4276,0.07165991903,-0.06592640827,0.03363569621
4277,0.03440860215,-0.05296077557,0.01861131824
4278,0.09431818182,-0.0452664973,0.01929472598
4279,0.04234001293,-0.04485154894,0.02162081256
4280,0.1198686371,-0.04263809831,0.02592582764
4281,0.0894909688,-0.03840898264,0.02198343013
4282,-0.08423913043,-0.0445488754,0.02098305729
4283,0.1544925663,-0.06217605187,0.02404034123
4284,-0.1059782609,-0.04392875152,0.0223623382
4285,0.03119868637,-0.0334815413,0.02343291577
4286,0.01590909091,-0.04148341783,0.01421552927
4287,0.1049382716,-0.07963928883,0.02591460179
4288,0.09018332348,-0.04970177641,0.02010939095
4289,-0.07634408602,-0.03013741905,0.01174915718
4290,0.06022727273,-0.06152459062,0.02351321989
4291,0.05933503836,-0.03483260949,0.01495184601
4292,-0.03260869565,-0.05788476927,0.01699306101
4293,0.2070707071,-0.07241705412,0.02327439296
4294,0.05555555556,-0.05905889917,0.02735596687
4295,0.06113360324,-0.05003437549,0.02440704219
4296,-0.04946236559,-0.05801650904,0.02156535169
4297,0.07311827957,-0.08610814759,0.02677550605
4298,-0.01494565217,-0.03285601786,0.01750045916
4299,0.1765182186,-0.06334015876,0.01975165466
4300,0.01585623679,-0.05471647675,0.02347534797
4301,-0.01902748414,-0.06041314723,0.01963990168
4302,-0.001519756839,-0.04413547724,0.01847008571
4303,0.1038554217,-0.05290531848,0.0201763936
4304,0.1166666667,-0.07036838795,0.02085458888
4305,0.01363636364,-0.04280441395,0.01818536388
4306,0.07613636364,-0.05327965091,0.02936982446
4307,0.03962152572,-0.04444041711,0.01860904434
4308,0.005555555556,-0.06118681775,0.02683357972
4309,0.119047619,-0.04602369367,0.02035989918
4310,0.01022727273,-0.04566626151,0.01772952507
4311,0.0193877551,-0.04910877695,0.01458564915
4312,0.05547112462,-0.04404661664,0.02113555442
4313,0.05587044534,-0.08757955067,0.02875947905
4314,0.1270200388,-0.03999975738,0.02062386263
4315,0.1247357294,-0.03575660963,0.01668088605
4316,0.07386363636,-0.07946987326,0.02756932308
4317,0.04168797954,-0.07803350847,0.02436547655
4318,0.04444444444,-0.05533127225,0.02349096081
4319,0.02267206478,-0.05142089894,0.01995803991
4320,0.07222222222,-0.02765830766,0.0167459297
4321,0.04642857143,-0.03461182539,0.02097569794
4322,0.02083333333,-0.06188477741,0.02321759683
4323,0.03333333333,-0.03138523945,0.016158311
4324,0.00752688172,-0.05223178929,0.02120330818
4325,0.04545454545,-0.03764598835,0.01760049464
4326,0.09017453135,-0.04589063207,0.02268409684
