draw,delta_source_balanced_macro_f1,delta_source_balanced_brier,delta_source_balanced_log_loss
339,0.00414135066577,0.00558716793193,0.0383144228085
340,0.00517896453923,0.000605246194245,0.0244616760842
341,0.0138549688625,-0.00341850277176,0.016085829763
342,0.00466725968422,0.00449887255088,0.027062835285
343,-0.000912533933364,0.00509666397639,0.0206640888788
344,0.00575987275982,0.00597034434454,0.0323768313657
345,0.00494070640895,0.00673436078427,0.0343125407175
346,0.00742127195317,0.00405320615609,0.0357594989449
347,0.00650526315232,0.00156191133098,0.0194346349553
348,0.000175493552018,0.0047914209593,0.0307783623887
349,0.00257616654494,0.00731741425675,0.0387935807245
350,0.00910515406998,-5.93718772094e-05,0.0200615364774
351,0.00770415613968,-0.00210122298415,0.0128823104898
352,0.00369563117121,-0.00519792484045,0.0146279798883
353,0.00875366140399,-0.000639746999166,0.0211992084426
354,0.00317187610867,0.00361355977282,0.0254080697187
355,0.0141781304441,0.00194474674758,0.0290305687767
356,0.00910667244919,0.00115806597051,0.0282859497296
357,0.00780448170688,0.00862985006233,0.0312818663641
358,0.00839322499759,-0.000493751891644,0.0202311485414
359,0.00468287338263,-0.00123561551256,0.0261208128255
360,0.00128454662549,0.0100583597203,0.039120503794
361,0.00116285177708,0.00568838608346,0.0339971356886
362,0.0115782532535,-0.00191076256795,0.0263938641259
363,0.0134979496961,0.000894364660106,0.0172152012613
364,0.00939557513603,0.00858938878029,0.0374935986005
365,0.0109135717664,-0.00227482843356,0.0162432779262
366,0.00427918909031,0.00836592926958,0.0349818553905
367,0.00560756122178,0.00672338563448,0.030959602004
368,0.0153947971862,0.000484531406522,0.0258552994294
369,0.00304671826055,0.00781455639127,0.0324925560677
370,0.0116150427599,-0.00215857260351,0.018312850189
371,-0.00521222503952,0.0127446972758,0.0415967427217
372,0.00208124079193,0.00368502889362,0.0276577005389
373,0.00187576462017,0.00430325273502,0.0303232272658
374,0.00829765391967,0.000478955185126,0.0168370401696
375,0.0108215885833,-0.000787489625979,0.0192056896253
376,0.00364527260923,0.00529709178489,0.0278299528585
377,0.004356567486,0.00515558380767,0.0306946638335
378,0.00931320535785,0.0063869816248,0.0339589703414
379,-0.00485547572199,0.00796411616338,0.0344812632341
380,0.00194615656041,0.00243608782078,0.0251041838341
381,0.0084488536919,0.00527606606297,0.0294650644111
382,0.00160639665146,0.00548249522313,0.0429302786411
383,0.00891667138741,0.010298104742,0.036994286294
384,0.000397222441943,0.00450795582887,0.0273861406607
385,0.00595366369842,0.00699486961025,0.0379314817217
386,0.0110679469569,-0.00310340510032,0.0166209021098
387,0.00412207119597,0.00300562024397,0.0253052257625
388,0.00593273107824,0.00288622094407,0.0349270151575
389,0.00261526932198,0.00314993143788,0.023556764221
390,0.00962476319129,0.0113282452226,0.0497734193799
391,0.00656431856067,0.00634133387926,0.0283394319264
392,0.0101271698101,-0.000757246783872,0.0209639946373
393,0.00634203672883,0.00716203110261,0.0426318597203
394,0.0090471189225,0.00273383229438,0.031360500156
395,0.0145852661644,-0.00258858165752,0.0239613711209
396,0.00965167018688,0.00307693419992,0.0261398955067
397,0.00573244641307,1.58577327025e-05,0.0173329593037
398,-0.000155629989415,0.00451891143865,0.0321722506579
399,0.00204648200357,0.00519636920088,0.0292936262468
400,0.00837874759904,-0.00390762643985,0.0185306497612
401,0.00373100691224,0.00152403370591,0.0252003530943
402,0.00410422349343,0.010027976968,0.0498495080034
403,0.00539719563208,0.0120194599234,0.0457135684474
